year,country,merit,outcome,count
2023,Brazil,FALSE,nonmerit_dismiss_other,NA
2023,Brazil,TRUE,merit_dismiss_confirm,NA
2023,Brazil,TRUE,merit_allow_referback,NA
2023,Brazil,TRUE,merit_allow_substitute,NA
2023,Brazil,NA,total_finalized,39
2023,Brazil,NA,pending,NA
2023,Brunei,NA,filed,NA
2023,Brunei,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Brunei,FALSE,nonmerit_dismiss_imperfect,NA
2023,Brunei,FALSE,nonmerit_dismiss_other,NA
2023,Brunei,TRUE,merit_dismiss_confirm,NA
2023,Brunei,TRUE,merit_allow_referback,NA
2023,Brunei,TRUE,merit_allow_substitute,NA
2023,Brunei,NA,total_finalized,NA
2023,Brunei,NA,pending,NA
2023,Bulgaria,NA,filed,NA
2023,Bulgaria,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Bulgaria,FALSE,nonmerit_dismiss_imperfect,NA
2023,Bulgaria,FALSE,nonmerit_dismiss_other,NA
2023,Bulgaria,TRUE,merit_dismiss_confirm,NA
2023,Bulgaria,TRUE,merit_allow_referback,NA
2023,Bulgaria,TRUE,merit_allow_substitute,NA
2023,Bulgaria,NA,total_finalized,NA
2023,Bulgaria,NA,pending,NA
2023,Burkina Faso,NA,filed,NA
2023,Burkina Faso,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Burkina Faso,FALSE,nonmerit_dismiss_imperfect,NA
2023,Burkina Faso,FALSE,nonmerit_dismiss_other,NA
2023,Burkina Faso,TRUE,merit_dismiss_confirm,NA
2023,Burkina Faso,TRUE,merit_allow_referback,NA
2023,Burkina Faso,TRUE,merit_allow_substitute,NA
2023,Burkina Faso,NA,total_finalized,NA
2023,Burkina Faso,NA,pending,NA
2023,Burundi,NA,filed,NA
2023,Burundi,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Burundi,FALSE,nonmerit_dismiss_imperfect,NA
2023,Burundi,FALSE,nonmerit_dismiss_other,NA
2023,Burundi,TRUE,merit_dismiss_confirm,NA
2023,Burundi,TRUE,merit_allow_referback,NA
2023,Burundi,TRUE,merit_allow_substitute,NA
2023,Burundi,NA,total_finalized,NA
2023,Burundi,NA,pending,NA
2023,Cameroon,NA,filed,20
2023,Cameroon,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Cameroon,FALSE,nonmerit_dismiss_imperfect,NA
2023,Cameroon,FALSE,nonmerit_dismiss_other,NA
2023,Cameroon,TRUE,merit_dismiss_confirm,NA
2023,Cameroon,TRUE,merit_allow_referback,NA
2023,Cameroon,TRUE,merit_allow_substitute,NA
2023,Cameroon,NA,total_finalized,32
2023,Cameroon,NA,pending,NA
2023,Central African Republic,NA,filed,NA
2023,Central African Republic,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Central African Republic,FALSE,nonmerit_dismiss_imperfect,NA
2023,Central African Republic,FALSE,nonmerit_dismiss_other,NA
2023,Central African Republic,TRUE,merit_dismiss_confirm,NA
2023,Central African Republic,TRUE,merit_allow_referback,NA
2023,Central African Republic,TRUE,merit_allow_substitute,NA
2023,Central African Republic,NA,total_finalized,NA
2023,Central African Republic,NA,pending,NA
2023,Chad,NA,filed,NA
2023,Chad,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Chad,FALSE,nonmerit_dismiss_imperfect,NA
2023,Chad,FALSE,nonmerit_dismiss_other,NA
2023,Chad,TRUE,merit_dismiss_confirm,NA
2023,Chad,TRUE,merit_allow_referback,NA
2023,Chad,TRUE,merit_allow_substitute,NA
2023,Chad,NA,total_finalized,NA
2023,Chad,NA,pending,NA
2023,Chile,NA,filed,105
2023,Chile,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Chile,FALSE,nonmerit_dismiss_imperfect,NA
2023,Chile,FALSE,nonmerit_dismiss_other,NA
2023,Chile,TRUE,merit_dismiss_confirm,62
2023,Chile,TRUE,merit_allow_referback,NA
2023,Chile,TRUE,merit_allow_substitute,NA
2023,Chile,NA,total_finalized,89
2023,Chile,NA,pending,50
2023,China,NA,filed,133
2023,China,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,China,FALSE,nonmerit_dismiss_imperfect,NA
2023,China,FALSE,nonmerit_dismiss_other,NA
2023,China,TRUE,merit_dismiss_confirm,133
2023,China,TRUE,merit_allow_referback,NA
2023,China,TRUE,merit_allow_substitute,75
2023,China,NA,total_finalized,238
2023,China,NA,pending,41
2023,Colombia,NA,filed,353
2023,Colombia,FALSE,nonmerit_dismiss_jurisdiction,38
2023,Colombia,FALSE,nonmerit_dismiss_imperfect,NA
2023,Colombia,FALSE,nonmerit_dismiss_other,NA
2023,Colombia,TRUE,merit_dismiss_confirm,156
2023,Colombia,TRUE,merit_allow_referback,39
2023,Colombia,TRUE,merit_allow_substitute,144
2023,Colombia,NA,total_finalized,384
2023,Colombia,NA,pending,141
2023,Congo (Kinshasa),NA,filed,152
2023,Congo (Kinshasa),FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Congo (Kinshasa),FALSE,nonmerit_dismiss_imperfect,27
2023,Congo (Kinshasa),FALSE,nonmerit_dismiss_other,NA
2023,Congo (Kinshasa),TRUE,merit_dismiss_confirm,175
2023,Congo (Kinshasa),TRUE,merit_allow_referback,38
2023,Congo (Kinshasa),TRUE,merit_allow_substitute,NA
2023,Congo (Kinshasa),NA,total_finalized,263
2023,Congo (Kinshasa),NA,pending,56
2023,Congo (Brazzaville),NA,filed,NA
2023,Congo (Brazzaville),FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Congo (Brazzaville),FALSE,nonmerit_dismiss_imperfect,NA
2023,Congo (Brazzaville),FALSE,nonmerit_dismiss_other,NA
2023,Congo (Brazzaville),TRUE,merit_dismiss_confirm,NA
2023,Congo (Brazzaville),TRUE,merit_allow_referback,NA
2023,Congo (Brazzaville),TRUE,merit_allow_substitute,NA
2023,Congo (Brazzaville),NA,total_finalized,23
2023,Congo (Brazzaville),NA,pending,NA
2023,Costa Rica,NA,filed,NA
2023,Costa Rica,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Costa Rica,FALSE,nonmerit_dismiss_imperfect,NA
2023,Costa Rica,FALSE,nonmerit_dismiss_other,NA
2023,Costa Rica,TRUE,merit_dismiss_confirm,NA
2023,Costa Rica,TRUE,merit_allow_referback,NA
2023,Costa Rica,TRUE,merit_allow_substitute,NA
2023,Costa Rica,NA,total_finalized,NA
2023,Costa Rica,NA,pending,NA
2023,Côte d'Ivoire,NA,filed,NA
2023,Côte d'Ivoire,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Côte d'Ivoire,FALSE,nonmerit_dismiss_imperfect,NA
2023,Côte d'Ivoire,FALSE,nonmerit_dismiss_other,NA
2023,Côte d'Ivoire,TRUE,merit_dismiss_confirm,20
2023,Côte d'Ivoire,TRUE,merit_allow_referback,NA
2023,Côte d'Ivoire,TRUE,merit_allow_substitute,NA
2023,Côte d'Ivoire,NA,total_finalized,26
2023,Côte d'Ivoire,NA,pending,NA
2023,Cuba,NA,filed,NA
2023,Cuba,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Cuba,FALSE,nonmerit_dismiss_imperfect,NA
2023,Cuba,FALSE,nonmerit_dismiss_other,NA
2023,Cuba,TRUE,merit_dismiss_confirm,NA
2023,Cuba,TRUE,merit_allow_referback,NA
2023,Cuba,TRUE,merit_allow_substitute,NA
2023,Cuba,NA,total_finalized,34
2023,Cuba,NA,pending,NA
2023,Czech Republic,NA,filed,NA
2023,Czech Republic,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Czech Republic,FALSE,nonmerit_dismiss_imperfect,NA
2023,Czech Republic,FALSE,nonmerit_dismiss_other,NA
2023,Czech Republic,TRUE,merit_dismiss_confirm,NA
2023,Czech Republic,TRUE,merit_allow_referback,NA
2023,Czech Republic,TRUE,merit_allow_substitute,NA
2023,Czech Republic,NA,total_finalized,NA
2023,Czech Republic,NA,pending,NA
2023,Djibouti,NA,filed,NA
2023,Djibouti,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Djibouti,FALSE,nonmerit_dismiss_imperfect,NA
2023,Djibouti,FALSE,nonmerit_dismiss_other,NA
2023,Djibouti,TRUE,merit_dismiss_confirm,NA
2023,Djibouti,TRUE,merit_allow_referback,NA
2023,Djibouti,TRUE,merit_allow_substitute,NA
2023,Djibouti,NA,total_finalized,NA
2023,Djibouti,NA,pending,NA
2023,Dominican Republic,NA,filed,NA
2023,Dominican Republic,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Dominican Republic,FALSE,nonmerit_dismiss_imperfect,NA
2023,Dominican Republic,FALSE,nonmerit_dismiss_other,NA
2023,Dominican Republic,TRUE,merit_dismiss_confirm,NA
2023,Dominican Republic,TRUE,merit_allow_referback,NA
2023,Dominican Republic,TRUE,merit_allow_substitute,NA
2023,Dominican Republic,NA,total_finalized,26
2023,Dominican Republic,NA,pending,NA
2023,Ecuador,NA,filed,27
2023,Ecuador,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Ecuador,FALSE,nonmerit_dismiss_imperfect,NA
2023,Ecuador,FALSE,nonmerit_dismiss_other,NA
2023,Ecuador,TRUE,merit_dismiss_confirm,NA
2023,Ecuador,TRUE,merit_allow_referback,NA
2023,Ecuador,TRUE,merit_allow_substitute,NA
2023,Ecuador,NA,total_finalized,29
2023,Ecuador,NA,pending,NA
2023,Egypt,NA,filed,NA
2023,Egypt,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Egypt,FALSE,nonmerit_dismiss_imperfect,NA
2023,Egypt,FALSE,nonmerit_dismiss_other,NA
2023,Egypt,TRUE,merit_dismiss_confirm,NA
2023,Egypt,TRUE,merit_allow_referback,NA
2023,Egypt,TRUE,merit_allow_substitute,23
2023,Egypt,NA,total_finalized,31
2023,Egypt,NA,pending,NA
2023,El Salvador,NA,filed,26
2023,El Salvador,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,El Salvador,FALSE,nonmerit_dismiss_imperfect,NA
2023,El Salvador,FALSE,nonmerit_dismiss_other,NA
2023,El Salvador,TRUE,merit_dismiss_confirm,NA
2023,El Salvador,TRUE,merit_allow_referback,NA
2023,El Salvador,TRUE,merit_allow_substitute,NA
2023,El Salvador,NA,total_finalized,26
2023,El Salvador,NA,pending,NA
2023,Eritrea,NA,filed,NA
2023,Eritrea,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Eritrea,FALSE,nonmerit_dismiss_imperfect,NA
2023,Eritrea,FALSE,nonmerit_dismiss_other,NA
2023,Eritrea,TRUE,merit_dismiss_confirm,NA
2023,Eritrea,TRUE,merit_allow_referback,NA
2023,Eritrea,TRUE,merit_allow_substitute,NA
2023,Eritrea,NA,total_finalized,33
2023,Eritrea,NA,pending,NA
2023,Ethiopia,NA,filed,NA
2023,Ethiopia,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Ethiopia,FALSE,nonmerit_dismiss_imperfect,NA
2023,Ethiopia,FALSE,nonmerit_dismiss_other,NA
2023,Ethiopia,TRUE,merit_dismiss_confirm,NA
2023,Ethiopia,TRUE,merit_allow_referback,NA
2023,Ethiopia,TRUE,merit_allow_substitute,NA
2023,Ethiopia,NA,total_finalized,NA
2023,Ethiopia,NA,pending,NA
2023,Fiji,NA,filed,NA
2023,Fiji,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Fiji,FALSE,nonmerit_dismiss_imperfect,NA
2023,Fiji,FALSE,nonmerit_dismiss_other,NA
2023,Fiji,TRUE,merit_dismiss_confirm,NA
2023,Fiji,TRUE,merit_allow_referback,NA
2023,Fiji,TRUE,merit_allow_substitute,NA
2023,Fiji,NA,total_finalized,NA
2023,Fiji,NA,pending,NA
2023,France,NA,filed,NA
2023,France,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,France,FALSE,nonmerit_dismiss_imperfect,NA
2023,France,FALSE,nonmerit_dismiss_other,NA
2023,France,TRUE,merit_dismiss_confirm,NA
2023,France,TRUE,merit_allow_referback,NA
2023,France,TRUE,merit_allow_substitute,NA
2023,France,NA,total_finalized,NA
2023,France,NA,pending,NA
2023,Gabon,NA,filed,NA
2023,Gabon,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Gabon,FALSE,nonmerit_dismiss_imperfect,NA
2023,Gabon,FALSE,nonmerit_dismiss_other,NA
2023,Gabon,TRUE,merit_dismiss_confirm,NA
2023,Gabon,TRUE,merit_allow_referback,NA
2023,Gabon,TRUE,merit_allow_substitute,NA
2023,Gabon,NA,total_finalized,NA
2023,Gabon,NA,pending,NA
2023,Gambia,NA,filed,NA
2023,Gambia,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Gambia,FALSE,nonmerit_dismiss_imperfect,NA
2023,Gambia,FALSE,nonmerit_dismiss_other,NA
2023,Gambia,TRUE,merit_dismiss_confirm,NA
2023,Gambia,TRUE,merit_allow_referback,NA
2023,Gambia,TRUE,merit_allow_substitute,NA
2023,Gambia,NA,total_finalized,NA
2023,Gambia,NA,pending,NA
2023,Georgia,NA,filed,NA
2023,Georgia,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Georgia,FALSE,nonmerit_dismiss_imperfect,NA
2023,Georgia,FALSE,nonmerit_dismiss_other,NA
2023,Georgia,TRUE,merit_dismiss_confirm,NA
2023,Georgia,TRUE,merit_allow_referback,NA
2023,Georgia,TRUE,merit_allow_substitute,NA
2023,Georgia,NA,total_finalized,27
2023,Georgia,NA,pending,NA
2023,Ghana,NA,filed,63
2023,Ghana,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Ghana,FALSE,nonmerit_dismiss_imperfect,NA
2023,Ghana,FALSE,nonmerit_dismiss_other,NA
2023,Ghana,TRUE,merit_dismiss_confirm,46
2023,Ghana,TRUE,merit_allow_referback,NA
2023,Ghana,TRUE,merit_allow_substitute,NA
2023,Ghana,NA,total_finalized,75
2023,Ghana,NA,pending,21
2023,Greece,NA,filed,NA
2023,Greece,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Greece,FALSE,nonmerit_dismiss_imperfect,NA
2023,Greece,FALSE,nonmerit_dismiss_other,NA
2023,Greece,TRUE,merit_dismiss_confirm,NA
2023,Greece,TRUE,merit_allow_referback,NA
2023,Greece,TRUE,merit_allow_substitute,NA
2023,Greece,NA,total_finalized,NA
2023,Greece,NA,pending,NA
2023,Grenada,NA,filed,NA
2023,Grenada,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Grenada,FALSE,nonmerit_dismiss_imperfect,NA
2023,Grenada,FALSE,nonmerit_dismiss_other,NA
2023,Grenada,TRUE,merit_dismiss_confirm,NA
2023,Grenada,TRUE,merit_allow_referback,NA
2023,Grenada,TRUE,merit_allow_substitute,NA
2023,Grenada,NA,total_finalized,NA
2023,Grenada,NA,pending,NA
2023,Guatemala,NA,filed,45
2023,Guatemala,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Guatemala,FALSE,nonmerit_dismiss_imperfect,NA
2023,Guatemala,FALSE,nonmerit_dismiss_other,NA
2023,Guatemala,TRUE,merit_dismiss_confirm,24
2023,Guatemala,TRUE,merit_allow_referback,NA
2023,Guatemala,TRUE,merit_allow_substitute,NA
2023,Guatemala,NA,total_finalized,39
2023,Guatemala,NA,pending,NA
2023,Guinea,NA,filed,26
2023,Guinea,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Guinea,FALSE,nonmerit_dismiss_imperfect,NA
2023,Guinea,FALSE,nonmerit_dismiss_other,NA
2023,Guinea,TRUE,merit_dismiss_confirm,24
2023,Guinea,TRUE,merit_allow_referback,NA
2023,Guinea,TRUE,merit_allow_substitute,NA
2023,Guinea,NA,total_finalized,28
2023,Guinea,NA,pending,NA
2023,Guinea-Bissau,NA,filed,NA
2023,Guinea-Bissau,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Guinea-Bissau,FALSE,nonmerit_dismiss_imperfect,NA
2023,Guinea-Bissau,FALSE,nonmerit_dismiss_other,NA
2023,Guinea-Bissau,TRUE,merit_dismiss_confirm,NA
2023,Guinea-Bissau,TRUE,merit_allow_referback,NA
2023,Guinea-Bissau,TRUE,merit_allow_substitute,NA
2023,Guinea-Bissau,NA,total_finalized,NA
2023,Guinea-Bissau,NA,pending,NA
2023,Guyana,NA,filed,NA
2023,Guyana,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Guyana,FALSE,nonmerit_dismiss_imperfect,NA
2023,Guyana,FALSE,nonmerit_dismiss_other,NA
2023,Guyana,TRUE,merit_dismiss_confirm,NA
2023,Guyana,TRUE,merit_allow_referback,NA
2023,Guyana,TRUE,merit_allow_substitute,NA
2023,Guyana,NA,total_finalized,NA
2023,Guyana,NA,pending,NA
2023,Haiti,NA,filed,170
2023,Haiti,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Haiti,FALSE,nonmerit_dismiss_imperfect,NA
2023,Haiti,FALSE,nonmerit_dismiss_other,NA
2023,Haiti,TRUE,merit_dismiss_confirm,78
2023,Haiti,TRUE,merit_allow_referback,30
2023,Haiti,TRUE,merit_allow_substitute,32
2023,Haiti,NA,total_finalized,181
2023,Haiti,NA,pending,71
2023,Honduras,NA,filed,33
2023,Honduras,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Honduras,FALSE,nonmerit_dismiss_imperfect,NA
2023,Honduras,FALSE,nonmerit_dismiss_other,NA
2023,Honduras,TRUE,merit_dismiss_confirm,NA
2023,Honduras,TRUE,merit_allow_referback,NA
2023,Honduras,TRUE,merit_allow_substitute,NA
2023,Honduras,NA,total_finalized,31
2023,Honduras,NA,pending,NA
2023,Hong Kong (SAR),NA,filed,NA
2023,Hong Kong (SAR),FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Hong Kong (SAR),FALSE,nonmerit_dismiss_imperfect,NA
2023,Hong Kong (SAR),FALSE,nonmerit_dismiss_other,NA
2023,Hong Kong (SAR),TRUE,merit_dismiss_confirm,NA
2023,Hong Kong (SAR),TRUE,merit_allow_referback,NA
2023,Hong Kong (SAR),TRUE,merit_allow_substitute,NA
2023,Hong Kong (SAR),NA,total_finalized,NA
2023,Hong Kong (SAR),NA,pending,NA
2023,Hungary,NA,filed,NA
2023,Hungary,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Hungary,FALSE,nonmerit_dismiss_imperfect,NA
2023,Hungary,FALSE,nonmerit_dismiss_other,NA
2023,Hungary,TRUE,merit_dismiss_confirm,NA
2023,Hungary,TRUE,merit_allow_referback,NA
2023,Hungary,TRUE,merit_allow_substitute,NA
2023,Hungary,NA,total_finalized,NA
2023,Hungary,NA,pending,NA
2023,India,NA,filed,2174
2023,India,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,India,FALSE,nonmerit_dismiss_imperfect,84
2023,India,FALSE,nonmerit_dismiss_other,NA
2023,India,TRUE,merit_dismiss_confirm,1950
2023,India,TRUE,merit_allow_referback,273
2023,India,TRUE,merit_allow_substitute,842
2023,India,NA,total_finalized,3196
2023,India,NA,pending,750
2023,Indonesia,NA,filed,NA
2023,Indonesia,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Indonesia,FALSE,nonmerit_dismiss_imperfect,NA
2023,Indonesia,FALSE,nonmerit_dismiss_other,NA
2023,Indonesia,TRUE,merit_dismiss_confirm,NA
2023,Indonesia,TRUE,merit_allow_referback,NA
2023,Indonesia,TRUE,merit_allow_substitute,NA
2023,Indonesia,NA,total_finalized,NA
2023,Indonesia,NA,pending,NA
2023,Iran,NA,filed,41
2023,Iran,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Iran,FALSE,nonmerit_dismiss_imperfect,NA
2023,Iran,FALSE,nonmerit_dismiss_other,NA
2023,Iran,TRUE,merit_dismiss_confirm,20
2023,Iran,TRUE,merit_allow_referback,NA
2023,Iran,TRUE,merit_allow_substitute,26
2023,Iran,NA,total_finalized,57
2023,Iran,NA,pending,NA
2023,Iraq,NA,filed,NA
2023,Iraq,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Iraq,FALSE,nonmerit_dismiss_imperfect,NA
2023,Iraq,FALSE,nonmerit_dismiss_other,NA
2023,Iraq,TRUE,merit_dismiss_confirm,NA
2023,Iraq,TRUE,merit_allow_referback,NA
2023,Iraq,TRUE,merit_allow_substitute,NA
2023,Iraq,NA,total_finalized,20
2023,Iraq,NA,pending,NA
2023,Ireland,NA,filed,NA
2023,Ireland,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Ireland,FALSE,nonmerit_dismiss_imperfect,NA
2023,Ireland,FALSE,nonmerit_dismiss_other,NA
2023,Ireland,TRUE,merit_dismiss_confirm,NA
2023,Ireland,TRUE,merit_allow_referback,NA
2023,Ireland,TRUE,merit_allow_substitute,NA
2023,Ireland,NA,total_finalized,NA
2023,Ireland,NA,pending,NA
2023,Israel,NA,filed,NA
2023,Israel,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Israel,FALSE,nonmerit_dismiss_imperfect,NA
2023,Israel,FALSE,nonmerit_dismiss_other,NA
2023,Israel,TRUE,merit_dismiss_confirm,NA
2023,Israel,TRUE,merit_allow_referback,NA
2023,Israel,TRUE,merit_allow_substitute,NA
2023,Israel,NA,total_finalized,NA
2023,Israel,NA,pending,NA
2023,Italy,NA,filed,NA
2023,Italy,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Italy,FALSE,nonmerit_dismiss_imperfect,NA
2023,Italy,FALSE,nonmerit_dismiss_other,NA
2023,Italy,TRUE,merit_dismiss_confirm,NA
2023,Italy,TRUE,merit_allow_referback,NA
2023,Italy,TRUE,merit_allow_substitute,NA
2023,Italy,NA,total_finalized,20
2023,Italy,NA,pending,NA
2023,Jamaica,NA,filed,34
2023,Jamaica,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Jamaica,FALSE,nonmerit_dismiss_imperfect,NA
2023,Jamaica,FALSE,nonmerit_dismiss_other,NA
2023,Jamaica,TRUE,merit_dismiss_confirm,35
2023,Jamaica,TRUE,merit_allow_referback,NA
2023,Jamaica,TRUE,merit_allow_substitute,NA
2023,Jamaica,NA,total_finalized,62
2023,Jamaica,NA,pending,NA
2023,Japan,NA,filed,NA
2023,Japan,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Japan,FALSE,nonmerit_dismiss_imperfect,NA
2023,Japan,FALSE,nonmerit_dismiss_other,NA
2023,Japan,TRUE,merit_dismiss_confirm,NA
2023,Japan,TRUE,merit_allow_referback,NA
2023,Japan,TRUE,merit_allow_substitute,NA
2023,Japan,NA,total_finalized,NA
2023,Japan,NA,pending,NA
2023,Jordan,NA,filed,97
2023,Jordan,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Jordan,FALSE,nonmerit_dismiss_imperfect,NA
2023,Jordan,FALSE,nonmerit_dismiss_other,NA
2023,Jordan,TRUE,merit_dismiss_confirm,45
2023,Jordan,TRUE,merit_allow_referback,NA
2023,Jordan,TRUE,merit_allow_substitute,42
2023,Jordan,NA,total_finalized,110
2023,Jordan,NA,pending,NA
2023,Kazakhstan,NA,filed,NA
2023,Kazakhstan,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Kazakhstan,FALSE,nonmerit_dismiss_imperfect,NA
2023,Kazakhstan,FALSE,nonmerit_dismiss_other,NA
2023,Kazakhstan,TRUE,merit_dismiss_confirm,NA
2023,Kazakhstan,TRUE,merit_allow_referback,NA
2023,Kazakhstan,TRUE,merit_allow_substitute,NA
2023,Kazakhstan,NA,total_finalized,NA
2023,Kazakhstan,NA,pending,NA
2023,Kenya,NA,filed,42
2023,Kenya,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Kenya,FALSE,nonmerit_dismiss_imperfect,NA
2023,Kenya,FALSE,nonmerit_dismiss_other,NA
2023,Kenya,TRUE,merit_dismiss_confirm,NA
2023,Kenya,TRUE,merit_allow_referback,NA
2023,Kenya,TRUE,merit_allow_substitute,24
2023,Kenya,NA,total_finalized,46
2023,Kenya,NA,pending,NA
2023,South Korea,NA,filed,NA
2023,South Korea,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,South Korea,FALSE,nonmerit_dismiss_imperfect,NA
2023,South Korea,FALSE,nonmerit_dismiss_other,NA
2023,South Korea,TRUE,merit_dismiss_confirm,NA
2023,South Korea,TRUE,merit_allow_referback,NA
2023,South Korea,TRUE,merit_allow_substitute,NA
2023,South Korea,NA,total_finalized,NA
2023,South Korea,NA,pending,NA
2023,Kosovo,NA,filed,NA
2023,Kosovo,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Kosovo,FALSE,nonmerit_dismiss_imperfect,NA
2023,Kosovo,FALSE,nonmerit_dismiss_other,NA
2023,Kosovo,TRUE,merit_dismiss_confirm,NA
2023,Kosovo,TRUE,merit_allow_referback,NA
2023,Kosovo,TRUE,merit_allow_substitute,NA
2023,Kosovo,NA,total_finalized,NA
2023,Kosovo,NA,pending,NA
2023,Kyrgyzstan,NA,filed,NA
2023,Kyrgyzstan,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Kyrgyzstan,FALSE,nonmerit_dismiss_imperfect,NA
2023,Kyrgyzstan,FALSE,nonmerit_dismiss_other,NA
2023,Kyrgyzstan,TRUE,merit_dismiss_confirm,NA
2023,Kyrgyzstan,TRUE,merit_allow_referback,NA
2023,Kyrgyzstan,TRUE,merit_allow_substitute,NA
2023,Kyrgyzstan,NA,total_finalized,NA
2023,Kyrgyzstan,NA,pending,NA
2023,Latvia,NA,filed,NA
2023,Latvia,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Latvia,FALSE,nonmerit_dismiss_imperfect,NA
2023,Latvia,FALSE,nonmerit_dismiss_other,NA
2023,Latvia,TRUE,merit_dismiss_confirm,NA
2023,Latvia,TRUE,merit_allow_referback,NA
2023,Latvia,TRUE,merit_allow_substitute,NA
2023,Latvia,NA,total_finalized,NA
2023,Latvia,NA,pending,NA
2023,Lebanon,NA,filed,132
2023,Lebanon,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Lebanon,FALSE,nonmerit_dismiss_imperfect,NA
2023,Lebanon,FALSE,nonmerit_dismiss_other,NA
2023,Lebanon,TRUE,merit_dismiss_confirm,84
2023,Lebanon,TRUE,merit_allow_referback,NA
2023,Lebanon,TRUE,merit_allow_substitute,NA
2023,Lebanon,NA,total_finalized,133
2023,Lebanon,NA,pending,46
2023,Liberia,NA,filed,NA
2023,Liberia,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Liberia,FALSE,nonmerit_dismiss_imperfect,NA
2023,Liberia,FALSE,nonmerit_dismiss_other,NA
2023,Liberia,TRUE,merit_dismiss_confirm,NA
2023,Liberia,TRUE,merit_allow_referback,NA
2023,Liberia,TRUE,merit_allow_substitute,NA
2023,Liberia,NA,total_finalized,NA
2023,Liberia,NA,pending,NA
2023,Libya,NA,filed,NA
2023,Libya,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Libya,FALSE,nonmerit_dismiss_imperfect,NA
2023,Libya,FALSE,nonmerit_dismiss_other,NA
2023,Libya,TRUE,merit_dismiss_confirm,NA
2023,Libya,TRUE,merit_allow_referback,NA
2023,Libya,TRUE,merit_allow_substitute,NA
2023,Libya,NA,total_finalized,NA
2023,Libya,NA,pending,NA
2023,Lithuania,NA,filed,NA
2023,Lithuania,FALSE,nonmerit_dismiss_jurisdiction,NA
2023,Lithuania,FALSE,nonmerit_dismiss_imperfect,NA
2023,Lithuania,FALSE,nonmerit_dismiss_other,NA
2023,Lithuania,TRUE,merit_dismiss_confirm,NA
2023,Lithuania,TRUE,merit_allow_referback,NA
2023,Lithuania,TRUE,merit_allow_substitute,NA
2023,Lithuania,NA,total_finalized,NA
2023,Lithuania,NA,pending,NA
2023,Luxembourg,NA,filed,NA
